trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
#NRLManlyStorm,http://twitter.com/search?q=%23NRLManlyStorm,%23NRLManlyStorm,,2021-08-07 12:16:10.089293,Australia
#Boomers,http://twitter.com/search?q=%23Boomers,%23Boomers,,2021-08-07 12:16:10.089293,Australia
#AFLCrowsPower,http://twitter.com/search?q=%23AFLCrowsPower,%23AFLCrowsPower,,2021-08-07 12:16:10.089293,Australia
Patty Mills,http://twitter.com/search?q=%22Patty+Mills%22,%22Patty+Mills%22,,2021-08-07 12:16:10.089293,Australia
#AFLSaintsSwans,http://twitter.com/search?q=%23AFLSaintsSwans,%23AFLSaintsSwans,,2021-08-07 12:16:10.089293,Australia
#NeerajChopra,http://twitter.com/search?q=%23NeerajChopra,%23NeerajChopra,109712.0,2021-08-07 12:16:10.089293,Australia
Luka,http://twitter.com/search?q=Luka,Luka,55638.0,2021-08-07 12:16:10.089293,Australia
Matisse,http://twitter.com/search?q=Matisse,Matisse,,2021-08-07 12:16:10.089293,Australia
Exum,http://twitter.com/search?q=Exum,Exum,,2021-08-07 12:16:10.089293,Australia
Selwood,http://twitter.com/search?q=Selwood,Selwood,,2021-08-07 12:16:10.089293,Australia
Madison,http://twitter.com/search?q=Madison,Madison,27728.0,2021-08-07 12:16:10.089293,Australia
Slovenia,http://twitter.com/search?q=Slovenia,Slovenia,,2021-08-07 12:16:10.089293,Australia
Saab,http://twitter.com/search?q=Saab,Saab,26476.0,2021-08-07 12:16:10.089293,Australia
Delly,http://twitter.com/search?q=Delly,Delly,,2021-08-07 12:16:10.089293,Australia
Lara,http://twitter.com/search?q=Lara,Lara,51833.0,2021-08-07 12:16:10.089293,Australia
Matt Burton,http://twitter.com/search?q=%22Matt+Burton%22,%22Matt+Burton%22,,2021-08-07 12:16:10.089293,Australia
Wallabies,http://twitter.com/search?q=Wallabies,Wallabies,,2021-08-07 12:16:10.089293,Australia
Penrith,http://twitter.com/search?q=Penrith,Penrith,,2021-08-07 12:16:10.089293,Australia
St Kilda,http://twitter.com/search?q=%22St+Kilda%22,%22St+Kilda%22,,2021-08-07 12:16:10.089293,Australia
horne,http://twitter.com/search?q=horne,horne,,2021-08-07 12:16:10.089293,Australia
Parker,http://twitter.com/search?q=Parker,Parker,22430.0,2021-08-07 12:16:10.089293,Australia
Kikau,http://twitter.com/search?q=Kikau,Kikau,,2021-08-07 12:16:10.089293,Australia
All Blacks,http://twitter.com/search?q=%22All+Blacks%22,%22All+Blacks%22,,2021-08-07 12:16:10.089293,Australia
Coogee,http://twitter.com/search?q=Coogee,Coogee,,2021-08-07 12:16:10.089293,Australia
Greene,http://twitter.com/search?q=Greene,Greene,31048.0,2021-08-07 12:16:10.089293,Australia
Hughes,http://twitter.com/search?q=Hughes,Hughes,,2021-08-07 12:16:10.089293,Australia
Sutton,http://twitter.com/search?q=Sutton,Sutton,,2021-08-07 12:16:10.089293,Australia
Carlton,http://twitter.com/search?q=Carlton,Carlton,,2021-08-07 12:16:10.089293,Australia
Teague,http://twitter.com/search?q=Teague,Teague,,2021-08-07 12:16:10.089293,Australia
Eddie,http://twitter.com/search?q=Eddie,Eddie,21905.0,2021-08-07 12:16:10.089293,Australia
Eden Park,http://twitter.com/search?q=%22Eden+Park%22,%22Eden+Park%22,,2021-08-07 12:16:10.089293,Australia
Richmond,http://twitter.com/search?q=Richmond,Richmond,,2021-08-07 12:16:10.089293,Australia
Dangerfield,http://twitter.com/search?q=Dangerfield,Dangerfield,,2021-08-07 12:16:10.089293,Australia
Teddy,http://twitter.com/search?q=Teddy,Teddy,145446.0,2021-08-07 12:16:10.089293,Australia
Chambers,http://twitter.com/search?q=Chambers,Chambers,,2021-08-07 12:16:10.089293,Australia
Armidale,http://twitter.com/search?q=Armidale,Armidale,,2021-08-07 12:16:10.089293,Australia
Faye,http://twitter.com/search?q=Faye,Faye,238613.0,2021-08-07 12:16:10.089293,Australia
#NRLRoostersPanthers,http://twitter.com/search?q=%23NRLRoostersPanthers,%23NRLRoostersPanthers,,2021-08-07 12:16:10.089293,Australia
#weflyasone,http://twitter.com/search?q=%23weflyasone,%23weflyasone,,2021-08-07 12:16:10.089293,Australia
#afltigersnorth,http://twitter.com/search?q=%23afltigersnorth,%23afltigersnorth,,2021-08-07 12:16:10.089293,Australia
#bloods,http://twitter.com/search?q=%23bloods,%23bloods,,2021-08-07 12:16:10.089293,Australia
#FlicksNoChills,http://twitter.com/search?q=%23FlicksNoChills,%23FlicksNoChills,,2021-08-07 12:16:10.089293,Australia
#Showdown50,http://twitter.com/search?q=%23Showdown50,%23Showdown50,,2021-08-07 12:16:10.089293,Australia
#WOTAprom,http://twitter.com/search?q=%23WOTAprom,%23WOTAprom,,2021-08-07 12:16:10.089293,Australia
#NZLvAUS,http://twitter.com/search?q=%23NZLvAUS,%23NZLvAUS,,2021-08-07 12:16:10.089293,Australia
#BledisloeCup,http://twitter.com/search?q=%23BledisloeCup,%23BledisloeCup,,2021-08-07 12:16:10.089293,Australia
#CyclingTrack,http://twitter.com/search?q=%23CyclingTrack,%23CyclingTrack,37379.0,2021-08-07 12:16:10.089293,Australia
#gotiges,http://twitter.com/search?q=%23gotiges,%23gotiges,,2021-08-07 12:16:10.089293,Australia
#weareportadelaide,http://twitter.com/search?q=%23weareportadelaide,%23weareportadelaide,,2021-08-07 12:16:10.089293,Australia
#aflbluessuns,http://twitter.com/search?q=%23aflbluessuns,%23aflbluessuns,,2021-08-07 12:16:10.089293,Australia
Richarlison,http://twitter.com/search?q=Richarlison,Richarlison,27369.0,2021-08-07 12:16:10.089293,Brazil
Antony,http://twitter.com/search?q=Antony,Antony,13283.0,2021-08-07 12:16:10.089293,Brazil
Espanha,http://twitter.com/search?q=Espanha,Espanha,14905.0,2021-08-07 12:16:10.089293,Brazil
Daniel Alves,http://twitter.com/search?q=%22Daniel+Alves%22,%22Daniel+Alves%22,,2021-08-07 12:16:10.089293,Brazil
Arana,http://twitter.com/search?q=Arana,Arana,,2021-08-07 12:16:10.089293,Brazil
#BRAxESP,http://twitter.com/search?q=%23BRAxESP,%23BRAxESP,,2021-08-07 12:16:10.089293,Brazil
Argentina,http://twitter.com/search?q=Argentina,Argentina,332461.0,2021-08-07 12:16:10.089293,Brazil
Diego Carlos,http://twitter.com/search?q=%22Diego+Carlos%22,%22Diego+Carlos%22,,2021-08-07 12:16:10.089293,Brazil
Pombo,http://twitter.com/search?q=Pombo,Pombo,13158.0,2021-08-07 12:16:10.089293,Brazil
Asensio,http://twitter.com/search?q=Asensio,Asensio,,2021-08-07 12:16:10.089293,Brazil
Matheus Cunha,http://twitter.com/search?q=%22Matheus+Cunha%22,%22Matheus+Cunha%22,,2021-08-07 12:16:10.089293,Brazil
É PÊNALTI,http://twitter.com/search?q=%22%C3%89+P%C3%8ANALTI%22,%22%C3%89+P%C3%8ANALTI%22,,2021-08-07 12:16:10.089293,Brazil
Nino,http://twitter.com/search?q=Nino,Nino,85241.0,2021-08-07 12:16:10.089293,Brazil
Herbert,http://twitter.com/search?q=Herbert,Herbert,37242.0,2021-08-07 12:16:10.089293,Brazil
#futebolmasculino,http://twitter.com/search?q=%23futebolmasculino,%23futebolmasculino,,2021-08-07 12:16:10.089293,Brazil
Cucurella,http://twitter.com/search?q=Cucurella,Cucurella,,2021-08-07 12:16:10.089293,Brazil
Unai Simon,http://twitter.com/search?q=%22Unai+Simon%22,%22Unai+Simon%22,,2021-08-07 12:16:10.089293,Brazil
Renan,http://twitter.com/search?q=Renan,Renan,63521.0,2021-08-07 12:16:10.089293,Brazil
Nordeste,http://twitter.com/search?q=Nordeste,Nordeste,33454.0,2021-08-07 12:16:10.089293,Brazil
Bahia,http://twitter.com/search?q=Bahia,Bahia,41688.0,2021-08-07 12:16:10.089293,Brazil
Jardine,http://twitter.com/search?q=Jardine,Jardine,,2021-08-07 12:16:10.089293,Brazil
Yokohama,http://twitter.com/search?q=Yokohama,Yokohama,19633.0,2021-08-07 12:16:10.089293,Brazil
Puyol,http://twitter.com/search?q=Puyol,Puyol,,2021-08-07 12:16:10.089293,Brazil
Pau Torres,http://twitter.com/search?q=%22Pau+Torres%22,%22Pau+Torres%22,,2021-08-07 12:16:10.089293,Brazil
#Belated_San_Day,http://twitter.com/search?q=%23Belated_San_Day,%23Belated_San_Day,41555.0,2021-08-07 12:16:10.089293,Brazil
Baggio,http://twitter.com/search?q=Baggio,Baggio,,2021-08-07 12:16:10.089293,Brazil
STILL CELEBRATING SAN,http://twitter.com/search?q=%22STILL+CELEBRATING+SAN%22,%22STILL+CELEBRATING+SAN%22,40092.0,2021-08-07 12:16:10.089293,Brazil
TEM QUE DAR,http://twitter.com/search?q=%22TEM+QUE+DAR%22,%22TEM+QUE+DAR%22,11489.0,2021-08-07 12:16:10.089293,Brazil
Bruno Guimarães,http://twitter.com/search?q=%22Bruno+Guimar%C3%A3es%22,%22Bruno+Guimar%C3%A3es%22,,2021-08-07 12:16:10.089293,Brazil
Maurício,http://twitter.com/search?q=Maur%C3%ADcio,Maur%C3%ADcio,86578.0,2021-08-07 12:16:10.089293,Brazil
Bruninho,http://twitter.com/search?q=Bruninho,Bruninho,46797.0,2021-08-07 12:16:10.089293,Brazil
Douglas Luiz,http://twitter.com/search?q=%22Douglas+Luiz%22,%22Douglas+Luiz%22,,2021-08-07 12:16:10.089293,Brazil
Isaquias,http://twitter.com/search?q=Isaquias,Isaquias,386696.0,2021-08-07 12:16:10.089293,Brazil
Pedri,http://twitter.com/search?q=Pedri,Pedri,16131.0,2021-08-07 12:16:10.089293,Brazil
Bernardinho,http://twitter.com/search?q=Bernardinho,Bernardinho,11206.0,2021-08-07 12:16:10.089293,Brazil
David Luiz,http://twitter.com/search?q=%22David+Luiz%22,%22David+Luiz%22,,2021-08-07 12:16:10.089293,Brazil
Dani Olmo,http://twitter.com/search?q=%22Dani+Olmo%22,%22Dani+Olmo%22,,2021-08-07 12:16:10.089293,Brazil
#Boxing,http://twitter.com/search?q=%23Boxing,%23Boxing,41525.0,2021-08-07 12:16:10.089293,Brazil
Caio Ribeiro,http://twitter.com/search?q=%22Caio+Ribeiro%22,%22Caio+Ribeiro%22,,2021-08-07 12:16:10.089293,Brazil
Marcelo Mendez,http://twitter.com/search?q=%22Marcelo+Mendez%22,%22Marcelo+Mendez%22,,2021-08-07 12:16:10.089293,Brazil
Aline Barros,http://twitter.com/search?q=%22Aline+Barros%22,%22Aline+Barros%22,,2021-08-07 12:16:10.089293,Brazil
Ouro,http://twitter.com/search?q=Ouro,Ouro,458316.0,2021-08-07 12:16:10.089293,Brazil
#OlimpiadaNaGlobo,http://twitter.com/search?q=%23OlimpiadaNaGlobo,%23OlimpiadaNaGlobo,,2021-08-07 12:16:10.089293,Brazil
Ucraniano,http://twitter.com/search?q=Ucraniano,Ucraniano,46942.0,2021-08-07 12:16:10.089293,Brazil
Valdivia,http://twitter.com/search?q=Valdivia,Valdivia,,2021-08-07 12:16:10.089293,Brazil
Boxe,http://twitter.com/search?q=Boxe,Boxe,61438.0,2021-08-07 12:16:10.089293,Brazil
BRUNO LIMA,http://twitter.com/search?q=%22BRUNO+LIMA%22,%22BRUNO+LIMA%22,,2021-08-07 12:16:10.089293,Brazil
Luka,http://twitter.com/search?q=Luka,Luka,55638.0,2021-08-07 12:16:10.089293,Brazil
TV Globinho,http://twitter.com/search?q=%22TV+Globinho%22,%22TV+Globinho%22,,2021-08-07 12:16:10.089293,Brazil
Bronze,http://twitter.com/search?q=Bronze,Bronze,262254.0,2021-08-07 12:16:10.089293,Brazil
#CANWNT,http://twitter.com/search?q=%23CANWNT,%23CANWNT,46189.0,2021-08-07 12:16:10.089293,Canada
#CANWNT,http://twitter.com/search?q=%23CANWNT,%23CANWNT,46189.0,2021-08-07 12:16:10.089293,Canada
#NeerajChopra,http://twitter.com/search?q=%23NeerajChopra,%23NeerajChopra,107917.0,2021-08-07 12:16:10.089293,Canada
Christine Sinclair,http://twitter.com/search?q=%22Christine+Sinclair%22,%22Christine+Sinclair%22,19543.0,2021-08-07 12:16:10.089293,Canada
#Gold,http://twitter.com/search?q=%23Gold,%23Gold,88730.0,2021-08-07 12:16:10.089293,Canada
Messi,http://twitter.com/search?q=Messi,Messi,1864324.0,2021-08-07 12:16:10.089293,Canada
#Caturday,http://twitter.com/search?q=%23Caturday,%23Caturday,,2021-08-07 12:16:10.089293,Canada
Nurse,http://twitter.com/search?q=Nurse,Nurse,48919.0,2021-08-07 12:16:10.089293,Canada
Kanye,http://twitter.com/search?q=Kanye,Kanye,244777.0,2021-08-07 12:16:10.089293,Canada
Labbe,http://twitter.com/search?q=Labbe,Labbe,11972.0,2021-08-07 12:16:10.089293,Canada
Fleming,http://twitter.com/search?q=Fleming,Fleming,12572.0,2021-08-07 12:16:10.089293,Canada
Hassan,http://twitter.com/search?q=Hassan,Hassan,33450.0,2021-08-07 12:16:10.089293,Canada
Maguire,http://twitter.com/search?q=Maguire,Maguire,,2021-08-07 12:16:10.089293,Canada
Quebec,http://twitter.com/search?q=Quebec,Quebec,21032.0,2021-08-07 12:16:10.089293,Canada
Robles,http://twitter.com/search?q=Robles,Robles,,2021-08-07 12:16:10.089293,Canada
Joe Rogan,http://twitter.com/search?q=%22Joe+Rogan%22,%22Joe+Rogan%22,26482.0,2021-08-07 12:16:10.089293,Canada
manoah,http://twitter.com/search?q=manoah,manoah,,2021-08-07 12:16:10.089293,Canada
Donda,http://twitter.com/search?q=Donda,Donda,177461.0,2021-08-07 12:16:10.089293,Canada
Dave Grohl,http://twitter.com/search?q=%22Dave+Grohl%22,%22Dave+Grohl%22,57253.0,2021-08-07 12:16:10.089293,Canada
Red Sox,http://twitter.com/search?q=%22Red+Sox%22,%22Red+Sox%22,,2021-08-07 12:16:10.089293,Canada
Reilly,http://twitter.com/search?q=Reilly,Reilly,,2021-08-07 12:16:10.089293,Canada
Julia Grosso,http://twitter.com/search?q=%22Julia+Grosso%22,%22Julia+Grosso%22,10908.0,2021-08-07 12:16:10.089293,Canada
dolis,http://twitter.com/search?q=dolis,dolis,,2021-08-07 12:16:10.089293,Canada
Back 4 Blood,http://twitter.com/search?q=%22Back+4+Blood%22,%22Back+4+Blood%22,14836.0,2021-08-07 12:16:10.089293,Canada
THEY DID IT,http://twitter.com/search?q=%22THEY+DID+IT%22,%22THEY+DID+IT%22,65364.0,2021-08-07 12:16:10.089293,Canada
Faye,http://twitter.com/search?q=Faye,Faye,238630.0,2021-08-07 12:16:10.089293,Canada
Rourke,http://twitter.com/search?q=Rourke,Rourke,,2021-08-07 12:16:10.089293,Canada
Mo Ahmed,http://twitter.com/search?q=%22Mo+Ahmed%22,%22Mo+Ahmed%22,,2021-08-07 12:16:10.089293,Canada
Vernon,http://twitter.com/search?q=Vernon,Vernon,19900.0,2021-08-07 12:16:10.089293,Canada
Valera,http://twitter.com/search?q=Valera,Valera,,2021-08-07 12:16:10.089293,Canada
Bell's Palsy,http://twitter.com/search?q=%22Bell%27s+Palsy%22,%22Bell%27s+Palsy%22,,2021-08-07 12:16:10.089293,Canada
Gobert,http://twitter.com/search?q=Gobert,Gobert,22891.0,2021-08-07 12:16:10.089293,Canada
TOH SPOILERS,http://twitter.com/search?q=%22TOH+SPOILERS%22,%22TOH+SPOILERS%22,100742.0,2021-08-07 12:16:10.089293,Canada
Matic,http://twitter.com/search?q=Matic,Matic,52001.0,2021-08-07 12:16:10.089293,Canada
Barca,http://twitter.com/search?q=Barca,Barca,330353.0,2021-08-07 12:16:10.089293,Canada
Bronson reed,http://twitter.com/search?q=%22Bronson+reed%22,%22Bronson+reed%22,,2021-08-07 12:16:10.089293,Canada
canadian women,http://twitter.com/search?q=%22canadian+women%22,%22canadian+women%22,10630.0,2021-08-07 12:16:10.089293,Canada
Karl,http://twitter.com/search?q=Karl,Karl,58258.0,2021-08-07 12:16:10.089293,Canada
Quinn,http://twitter.com/search?q=Quinn,Quinn,52814.0,2021-08-07 12:16:10.089293,Canada
Fajardo,http://twitter.com/search?q=Fajardo,Fajardo,,2021-08-07 12:16:10.089293,Canada
deanne rose,http://twitter.com/search?q=%22deanne+rose%22,%22deanne+rose%22,,2021-08-07 12:16:10.089293,Canada
central okanagan,http://twitter.com/search?q=%22central+okanagan%22,%22central+okanagan%22,,2021-08-07 12:16:10.089293,Canada
Cottage,http://twitter.com/search?q=Cottage,Cottage,,2021-08-07 12:16:10.089293,Canada
sunmi,http://twitter.com/search?q=sunmi,sunmi,50590.0,2021-08-07 12:16:10.089293,Canada
Swedes,http://twitter.com/search?q=Swedes,Swedes,,2021-08-07 12:16:10.089293,Canada
Lori,http://twitter.com/search?q=Lori,Lori,,2021-08-07 12:16:10.089293,Canada
Warner,http://twitter.com/search?q=Warner,Warner,28468.0,2021-08-07 12:16:10.089293,Canada
Neymar,http://twitter.com/search?q=Neymar,Neymar,277146.0,2021-08-07 12:16:10.089293,Canada
Everton,http://twitter.com/search?q=Everton,Everton,26866.0,2021-08-07 12:16:10.089293,Canada
Jake Gyllenhaal,http://twitter.com/search?q=%22Jake+Gyllenhaal%22,%22Jake+Gyllenhaal%22,41197.0,2021-08-07 12:16:10.089293,Canada
Messi,http://twitter.com/search?q=Messi,Messi,1864543.0,2021-08-07 12:16:10.089293,France
#frausa,http://twitter.com/search?q=%23frausa,%23frausa,19750.0,2021-08-07 12:16:10.089293,France
#Manifs7aout,http://twitter.com/search?q=%23Manifs7aout,%23Manifs7aout,69028.0,2021-08-07 12:16:10.089293,France
#FRADAN,http://twitter.com/search?q=%23FRADAN,%23FRADAN,,2021-08-07 12:16:10.089293,France
Pénélope,http://twitter.com/search?q=P%C3%A9n%C3%A9lope,P%C3%A9n%C3%A9lope,,2021-08-07 12:16:10.089293,France
Barça,http://twitter.com/search?q=Bar%C3%A7a,Bar%C3%A7a,330268.0,2021-08-07 12:16:10.089293,France
Bleach,http://twitter.com/search?q=Bleach,Bleach,84959.0,2021-08-07 12:16:10.089293,France
#FreebetUnibet,http://twitter.com/search?q=%23FreebetUnibet,%23FreebetUnibet,,2021-08-07 12:16:10.089293,France
#ASMFCN,http://twitter.com/search?q=%23ASMFCN,%23ASMFCN,,2021-08-07 12:16:10.089293,France
Richarlison,http://twitter.com/search?q=Richarlison,Richarlison,26711.0,2021-08-07 12:16:10.089293,France
Kevin Durant,http://twitter.com/search?q=%22Kevin+Durant%22,%22Kevin+Durant%22,53152.0,2021-08-07 12:16:10.089293,France
Qatar,http://twitter.com/search?q=Qatar,Qatar,43206.0,2021-08-07 12:16:10.089293,France
Le PSG,http://twitter.com/search?q=%22Le+PSG%22,%22Le+PSG%22,167799.0,2021-08-07 12:16:10.089293,France
Ocarina of Time,http://twitter.com/search?q=%22Ocarina+of+Time%22,%22Ocarina+of+Time%22,,2021-08-07 12:16:10.089293,France
heurtel,http://twitter.com/search?q=heurtel,heurtel,,2021-08-07 12:16:10.089293,France
Rudy,http://twitter.com/search?q=Rudy,Rudy,35479.0,2021-08-07 12:16:10.089293,France
Ramos,http://twitter.com/search?q=Ramos,Ramos,187544.0,2021-08-07 12:16:10.089293,France
Ligue 1,http://twitter.com/search?q=%22Ligue+1%22,%22Ligue+1%22,65302.0,2021-08-07 12:16:10.089293,France
Barcelone,http://twitter.com/search?q=Barcelone,Barcelone,21810.0,2021-08-07 12:16:10.089293,France
Nasser,http://twitter.com/search?q=Nasser,Nasser,38046.0,2021-08-07 12:16:10.089293,France
Link's Awakening,http://twitter.com/search?q=%22Link%27s+Awakening%22,%22Link%27s+Awakening%22,,2021-08-07 12:16:10.089293,France
Phantom Hourglass,http://twitter.com/search?q=%22Phantom+Hourglass%22,%22Phantom+Hourglass%22,,2021-08-07 12:16:10.089293,France
join to telegram,http://twitter.com/search?q=%22join+to+telegram%22,%22join+to+telegram%22,61354.0,2021-08-07 12:16:10.089293,France
Zelda,http://twitter.com/search?q=Zelda,Zelda,26676.0,2021-08-07 12:16:10.089293,France
Allez les Bleus,http://twitter.com/search?q=%22Allez+les+Bleus%22,%22Allez+les+Bleus%22,,2021-08-07 12:16:10.089293,France
Twilight Princess,http://twitter.com/search?q=%22Twilight+Princess%22,%22Twilight+Princess%22,,2021-08-07 12:16:10.089293,France
Vancouver de Lanlore,http://twitter.com/search?q=%22Vancouver+de+Lanlore%22,%22Vancouver+de+Lanlore%22,,2021-08-07 12:16:10.089293,France
Cambrai,http://twitter.com/search?q=Cambrai,Cambrai,,2021-08-07 12:16:10.089293,France
Aguero,http://twitter.com/search?q=Aguero,Aguero,66801.0,2021-08-07 12:16:10.089293,France
Gulf Stream,http://twitter.com/search?q=%22Gulf+Stream%22,%22Gulf+Stream%22,14897.0,2021-08-07 12:16:10.089293,France
Di Maria,http://twitter.com/search?q=%22Di+Maria%22,%22Di+Maria%22,35074.0,2021-08-07 12:16:10.089293,France
Mbappé,http://twitter.com/search?q=Mbapp%C3%A9,Mbapp%C3%A9,197397.0,2021-08-07 12:16:10.089293,France
Nando,http://twitter.com/search?q=Nando,Nando,,2021-08-07 12:16:10.089293,France
Jrue Holiday,http://twitter.com/search?q=%22Jrue+Holiday%22,%22Jrue+Holiday%22,12821.0,2021-08-07 12:16:10.089293,France
Clermont,http://twitter.com/search?q=Clermont,Clermont,,2021-08-07 12:16:10.089293,France
Tatum,http://twitter.com/search?q=Tatum,Tatum,25247.0,2021-08-07 12:16:10.089293,France
4h30,http://twitter.com/search?q=4h30,4h30,,2021-08-07 12:16:10.089293,France
Donda,http://twitter.com/search?q=Donda,Donda,177484.0,2021-08-07 12:16:10.089293,France
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,82754.0,2021-08-07 12:16:10.089293,France
Wind Waker,http://twitter.com/search?q=%22Wind+Waker%22,%22Wind+Waker%22,,2021-08-07 12:16:10.089293,France
Patty Mills,http://twitter.com/search?q=%22Patty+Mills%22,%22Patty+Mills%22,,2021-08-07 12:16:10.089293,France
Bartomeu,http://twitter.com/search?q=Bartomeu,Bartomeu,29935.0,2021-08-07 12:16:10.089293,France
Meilleur Vert,http://twitter.com/search?q=%22Meilleur+Vert%22,%22Meilleur+Vert%22,,2021-08-07 12:16:10.089293,France
Diniz,http://twitter.com/search?q=Diniz,Diniz,,2021-08-07 12:16:10.089293,France
Schleu,http://twitter.com/search?q=Schleu,Schleu,19238.0,2021-08-07 12:16:10.089293,France
Leicester,http://twitter.com/search?q=Leicester,Leicester,17376.0,2021-08-07 12:16:10.089293,France
Simon Delestre,http://twitter.com/search?q=%22Simon+Delestre%22,%22Simon+Delestre%22,,2021-08-07 12:16:10.089293,France
Laporta,http://twitter.com/search?q=Laporta,Laporta,83207.0,2021-08-07 12:16:10.089293,France
Parc,http://twitter.com/search?q=Parc,Parc,13583.0,2021-08-07 12:16:10.089293,France
Team USA,http://twitter.com/search?q=%22Team+USA%22,%22Team+USA%22,76608.0,2021-08-07 12:16:10.089293,France
Pferd,http://twitter.com/search?q=Pferd,Pferd,22899.0,2021-08-07 12:16:10.089293,Germany
Pferd,http://twitter.com/search?q=Pferd,Pferd,22899.0,2021-08-07 12:16:10.089293,Germany
#Schleu,http://twitter.com/search?q=%23Schleu,%23Schleu,10478.0,2021-08-07 12:16:10.089293,Germany
#promibb,http://twitter.com/search?q=%23promibb,%23promibb,12024.0,2021-08-07 12:16:10.089293,Germany
#tierquaelerei,http://twitter.com/search?q=%23tierquaelerei,%23tierquaelerei,,2021-08-07 12:16:10.089293,Germany
#Ehrenmord,http://twitter.com/search?q=%23Ehrenmord,%23Ehrenmord,,2021-08-07 12:16:10.089293,Germany
#Merz,http://twitter.com/search?q=%23Merz,%23Merz,,2021-08-07 12:16:10.089293,Germany
Fünfkampf,http://twitter.com/search?q=F%C3%BCnfkampf,F%C3%BCnfkampf,,2021-08-07 12:16:10.089293,Germany
Messi,http://twitter.com/search?q=Messi,Messi,1864324.0,2021-08-07 12:16:10.089293,Germany
Reitsport,http://twitter.com/search?q=Reitsport,Reitsport,,2021-08-07 12:16:10.089293,Germany
Gerte,http://twitter.com/search?q=Gerte,Gerte,,2021-08-07 12:16:10.089293,Germany
Golfstrom,http://twitter.com/search?q=Golfstrom,Golfstrom,,2021-08-07 12:16:10.089293,Germany
Sportgerät,http://twitter.com/search?q=Sportger%C3%A4t,Sportger%C3%A4t,,2021-08-07 12:16:10.089293,Germany
Schönen Samstag,http://twitter.com/search?q=%22Sch%C3%B6nen+Samstag%22,%22Sch%C3%B6nen+Samstag%22,,2021-08-07 12:16:10.089293,Germany
Dokomi,http://twitter.com/search?q=Dokomi,Dokomi,,2021-08-07 12:16:10.089293,Germany
Lebewesen,http://twitter.com/search?q=Lebewesen,Lebewesen,,2021-08-07 12:16:10.089293,Germany
Start ins Wochenende,http://twitter.com/search?q=%22Start+ins+Wochenende%22,%22Start+ins+Wochenende%22,,2021-08-07 12:16:10.089293,Germany
Disziplin,http://twitter.com/search?q=Disziplin,Disziplin,,2021-08-07 12:16:10.089293,Germany
Sportart,http://twitter.com/search?q=Sportart,Sportart,,2021-08-07 12:16:10.089293,Germany
parcours,http://twitter.com/search?q=parcours,parcours,,2021-08-07 12:16:10.089293,Germany
Sporen,http://twitter.com/search?q=Sporen,Sporen,,2021-08-07 12:16:10.089293,Germany
kälte im winter,http://twitter.com/search?q=%22k%C3%A4lte+im+winter%22,%22k%C3%A4lte+im+winter%22,,2021-08-07 12:16:10.089293,Germany
Precht,http://twitter.com/search?q=Precht,Precht,,2021-08-07 12:16:10.089293,Germany
Ranga Yogeshwar,http://twitter.com/search?q=%22Ranga+Yogeshwar%22,%22Ranga+Yogeshwar%22,,2021-08-07 12:16:10.089293,Germany
Olympia,http://twitter.com/search?q=Olympia,Olympia,15004.0,2021-08-07 12:16:10.089293,Germany
Wettkampf,http://twitter.com/search?q=Wettkampf,Wettkampf,,2021-08-07 12:16:10.089293,Germany
Sportlerin,http://twitter.com/search?q=Sportlerin,Sportlerin,,2021-08-07 12:16:10.089293,Germany
schönen freitag,http://twitter.com/search?q=%22sch%C3%B6nen+freitag%22,%22sch%C3%B6nen+freitag%22,,2021-08-07 12:16:10.089293,Germany
Medaille,http://twitter.com/search?q=Medaille,Medaille,25802.0,2021-08-07 12:16:10.089293,Germany
Barca,http://twitter.com/search?q=Barca,Barca,330353.0,2021-08-07 12:16:10.089293,Germany
David Hasselhoff,http://twitter.com/search?q=%22David+Hasselhoff%22,%22David+Hasselhoff%22,,2021-08-07 12:16:10.089293,Germany
Athletin,http://twitter.com/search?q=Athletin,Athletin,,2021-08-07 12:16:10.089293,Germany
Hindernisse,http://twitter.com/search?q=Hindernisse,Hindernisse,,2021-08-07 12:16:10.089293,Germany
Geimpft,http://twitter.com/search?q=Geimpft,Geimpft,11293.0,2021-08-07 12:16:10.089293,Germany
sunmi,http://twitter.com/search?q=sunmi,sunmi,50602.0,2021-08-07 12:16:10.089293,Germany
Gaul,http://twitter.com/search?q=Gaul,Gaul,,2021-08-07 12:16:10.089293,Germany
Patriotismus,http://twitter.com/search?q=Patriotismus,Patriotismus,,2021-08-07 12:16:10.089293,Germany
Belag,http://twitter.com/search?q=Belag,Belag,,2021-08-07 12:16:10.089293,Germany
Barcelona,http://twitter.com/search?q=Barcelona,Barcelona,318812.0,2021-08-07 12:16:10.089293,Germany
Qualitätsmedien,http://twitter.com/search?q=Qualit%C3%A4tsmedien,Qualit%C3%A4tsmedien,,2021-08-07 12:16:10.089293,Germany
Reglement,http://twitter.com/search?q=Reglement,Reglement,,2021-08-07 12:16:10.089293,Germany
Samstagmorgen,http://twitter.com/search?q=Samstagmorgen,Samstagmorgen,,2021-08-07 12:16:10.089293,Germany
raus aus den regalen,http://twitter.com/search?q=%22raus+aus+den+regalen%22,%22raus+aus+den+regalen%22,,2021-08-07 12:16:10.089293,Germany
